listing_id,price,referans_fiyat,xgb_predicted,predicted_price,price_gap,etiket,guven,knn_mod,district,neighborhood,gross_sqm,total_rooms,building_age,floor,total_floors,floor_ratio,is_in_complex,knn_mesafe
162805-102,10000000,10500000.0,10554469.0,10527234.5,-0.05008290638913762,Adil fiyat,0.64,ilce_ici,Çekmeköy,Kirazlıdere,190.0,6,0,4.0,4.0,1.0,0,0.8514187374623627
165040-20,5650000,6887500.0,6448304.5,6667902.25,-0.15265704442502886,Adil fiyat,0.67,ilce_ici,Çekmeköy,Merkez,100.0,3,0,1.0,3.0,0.3333333333333333,0,0.7901951274142027
163990-22,12400000,6662500.0,12253514.0,9458007.0,0.3110584502633589,Pahalı,0.6,ilce_ici,Çekmeköy,Güngören,114.0,3,0,1.0,5.0,0.2,0,0.9495819567134282
132291-1386,5000000,5725000.0,5120270.5,5422635.25,-0.07793908874840881,Adil fiyat,0.33,ilce_ici,Çekmeköy,Aydınlar,150.0,4,11,1.0,3.0,0.3333333333333333,0,1.5888314067595455
30608-5203,4800000,8375000.0,5702539.0,7038769.5,-0.31806262444025196,Ucuz / Fırsat,0.56,ilce_ici,Çekmeköy,Merkez,135.0,4,6,2.0,5.0,0.4,0,1.0491606831810791
4596-5007,4350000,4410000.0,4349082.5,4379541.25,-0.0067452841093801775,Adil fiyat,0.57,ilce_ici,Çekmeköy,Taşdelen,75.0,3,6,0.0,4.0,0.0,0,1.0127653266798833
120873-424,5400000,4975000.0,5173093.0,5074046.5,0.06423936004528141,Adil fiyat,0.59,ilce_ici,Çekmeköy,Mehmet Akif,100.0,3,11,0.0,3.0,0.0,0,0.9665263022490439
119974-268,10745000,12100000.0,10742702.0,11421351.0,-0.059218125771635946,Adil fiyat,0.68,ilce_ici,Çekmeköy,Mehmet Akif,220.0,6,0,5.0,5.0,1.0,0,0.7474090380330842
44881-980,7500000,7025000.0,7283267.0,7154133.5,0.04834498825049882,Adil fiyat,0.74,ilce_ici,Çekmeköy,Mehmet Akif,100.0,3,0,1.0,5.0,0.2,0,0.618084776250496
126306-32,4200000,4350000.0,4388990.5,4369495.25,-0.03879057884317416,Adil fiyat,0.64,ilce_ici,Çekmeköy,Sultançiftliği,83.0,3,5,0.0,7.0,0.0,0,0.8522834827898839
165040-14,5595000,6750000.0,5957823.0,6353911.5,-0.11944004885809316,Adil fiyat,0.65,ilce_ici,Çekmeköy,Merkez,85.0,3,0,1.0,3.0,0.3333333333333333,0,0.818705829697522
162805-87,6600000,6500000.0,6748884.0,6624442.0,-0.003689669258180538,Adil fiyat,0.57,ilce_ici,Çekmeköy,Alemdağ,110.0,4,0,1.0,4.0,0.25,0,1.0147511660191015
130074-58,4700000,4700000.0,4437331.5,4568665.75,0.028746740774371598,Adil fiyat,0.58,ilce_ici,Çekmeköy,Merkez,90.0,3,6,0.0,7.0,0.0,0,0.9891311837748056
0-45769900,6250000,9000000.0,6629542.5,7814771.25,-0.20023250840515644,Ucuz / Fırsat,0.22,ilce_ici,Çekmeköy,Alemdağ,115.0,4,9,1.0,5.0,0.2,1,1.8441645857525732
13567-7692,9250000,8500000.0,9174237.0,8837118.5,0.04672128137695562,Adil fiyat,0.75,ilce_ici,Çekmeköy,Merkez,140.0,4,0,2.0,5.0,0.4,0,0.5906091514514469
106483-180,7300000,5995000.0,7233669.5,6614334.75,0.10366352413596848,Adil fiyat,0.28,ilce_ici,Çekmeköy,Cumhuriyet,110.0,4,1,1.0,9.0,0.1111111111111111,0,1.7107297364120537
119974-257,3560000,3945000.0,3768698.5,3856849.25,-0.0769667754061168,Adil fiyat,0.64,ilce_ici,Çekmeköy,Mehmet Akif,60.0,2,0,-1.0,5.0,-0.2,0,0.8548922385612567
44881-973,9800000,12625000.0,10148953.0,11386976.5,-0.13936768026174465,Adil fiyat,0.5,ilce_ici,Çekmeköy,Merkez,250.0,7,5,4.0,5.0,0.8,0,1.186101462136877
2062-783,11300000,9575000.0,11469252.0,10522126.0,0.07392745534505099,Adil fiyat,0.12,ilce_ici,Çekmeköy,Güngören,135.0,4,0,8.0,13.0,0.6153846153846154,1,2.084572839069652
48423-4385,6750000,6550000.0,6569788.5,6559894.25,0.028980002230981086,Adil fiyat,0.39,ilce_ici,Çekmeköy,Ekşioğlu,130.0,5,1,0.0,5.0,0.0,0,1.4336064247951605
165040-13,6389000,7350000.0,6420617.5,6885308.75,-0.07208227953466866,Adil fiyat,0.57,ilce_ici,Çekmeköy,Mehmet Akif,120.0,4,0,0.0,3.0,0.0,0,1.0284636635430187
162805-81,6500000,6500000.0,6563732.5,6531866.25,-0.00487858274807755,Adil fiyat,0.57,ilce_ici,Çekmeköy,Alemdağ,110.0,4,0,1.0,4.0,0.25,0,1.0147511660191015
130074-54,6800000,6775000.0,6772979.0,6773989.5,0.0038397608971788336,Adil fiyat,0.63,ilce_ici,Çekmeköy,Mehmet Akif,60.0,3,0,1.0,6.0,0.16666666666666666,0,0.8849463105728134
54389-2791,4350000,6300000.0,4395604.5,5347802.25,-0.18658174019056145,Adil fiyat,0.26,ilce_ici,Çekmeköy,Taşdelen,55.0,2,6,2.0,8.0,0.25,1,1.7586888195500496
153267-391,7750000,7935000.0,7292469.5,7613734.75,0.017897294097354785,Adil fiyat,0.35,ilce_ici,Çekmeköy,Taşdelen,130.0,4,16,1.0,5.0,0.2,1,1.5430235416264835
2062-759,9250000,8375000.0,9172050.0,8773525.0,0.05430827404036576,Adil fiyat,0.79,ilce_ici,Çekmeköy,Merkez,135.0,4,0,1.0,5.0,0.2,0,0.5056405352433503
165040-10,12750000,10500000.0,11390117.0,10945058.5,0.16490926019262483,Adil fiyat,0.66,ilce_ici,Çekmeköy,Mehmet Akif,188.0,6,0,4.0,4.0,1.0,0,0.8037365231057496
147910-107,5350000,4825000.0,5440067.0,5132533.5,0.042370205669383355,Adil fiyat,0.39,ilce_ici,Çekmeköy,Kirazlıdere,105.0,3,5,1.0,9.0,0.1111111111111111,0,1.4518880934347733
150017-122,5250000,6174500.0,5590525.0,5882512.5,-0.10752420840584699,Adil fiyat,0.54,ilce_ici,Çekmeköy,Soğukpınar,95.0,3,0,4.0,5.0,0.8,0,1.0875597822593528
119974-460,4000000,3937500.0,4066200.25,4001850.125,-0.00046231741374872204,Adil fiyat,0.51,ilce_ici,Çekmeköy,Çamlık,70.0,2,0,-1.0,5.0,-0.2,0,1.152245005639096
44881-981,9500000,8500000.0,9592263.0,9046131.5,0.05017266220372764,Adil fiyat,0.64,ilce_ici,Çekmeköy,Mehmet Akif,135.0,4,0,3.0,5.0,0.6,0,0.8415414279881694
165816-6,5700000,5000000.0,5429996.0,5214998.0,0.09300137794875472,Adil fiyat,0.43,ilce_ici,Çekmeköy,Çamlık,120.0,4,6,-1.0,5.0,-0.2,0,1.354219496932068
93802-56,7200000,9500000.0,7176179.0,8338089.5,-0.1364928380775956,Adil fiyat,0.13,ilce_ici,Çekmeköy,Nişantepe,65.0,2,0,5.0,5.0,1.0,1,2.0498810826904275
165040-6,9385000,7500000.0,8957376.0,8228688.0,0.14052203704891958,Adil fiyat,0.48,ilce_ici,Çekmeköy,Mehmet Akif,120.0,4,0,4.0,4.0,1.0,0,1.2391039238567891
147910-99,5690000,6750000.0,6129249.0,6439624.5,-0.11640810733607215,Adil fiyat,0.61,ilce_ici,Çekmeköy,Kirazlıdere,85.0,3,0,3.0,5.0,0.6,0,0.9245014225951576
0-45342007,4700000,4375000.0,4536235.0,4455617.5,0.054848177609500816,Adil fiyat,0.6,ilce_ici,Çekmeköy,Hamidiye,90.0,3,13,0.0,5.0,0.0,0,0.9578439246677961
150017-121,12500000,11150000.0,11266311.0,11208155.5,0.11525933058298486,Adil fiyat,0.66,ilce_ici,Çekmeköy,Merkez,200.0,6,0,5.0,5.0,1.0,0,0.8059244011154794
106483-151,6500000,5694500.0,6006166.0,5850333.0,0.11104786684792131,Adil fiyat,0.53,ilce_ici,Çekmeköy,Cumhuriyet,90.0,3,0,4.0,5.0,0.8,0,1.123726181519464
2062-776,11000000,9575000.0,11149548.0,10362274.0,0.0615430551247728,Adil fiyat,0.09,ilce_ici,Çekmeköy,Güngören,135.0,4,0,9.0,13.0,0.6923076923076923,1,2.1540758285039017
44881-993,4300000,3945000.0,4015238.0,3980119.0,0.08036970753889519,Adil fiyat,0.66,ilce_ici,Çekmeköy,Merkez,70.0,2,2,0.0,5.0,0.0,0,0.8034963209632051
30608-5370,5300000,4925000.0,5603094.5,5264047.25,0.00682986840591144,Adil fiyat,0.65,ilce_ici,Çekmeköy,Mimar Sinan,95.0,3,11,1.0,5.0,0.2,0,0.8197331577730121
165040-5,4245000,4850000.0,4334135.5,4592067.75,-0.07557984091153708,Adil fiyat,0.4,ilce_ici,Çekmeköy,Mehmet Akif,115.0,3,4,-1.0,2.0,-0.5,0,1.430408381302016
147910-80,6200000,6375000.0,6280119.5,6327559.75,-0.020159390829932504,Adil fiyat,0.44,ilce_ici,Çekmeköy,Sultançiftliği,130.0,4,16,2.0,4.0,0.5,0,1.3162941215535597
150017-120,5250000,6174500.0,5654423.0,5914461.5,-0.11234522365222938,Adil fiyat,0.54,ilce_ici,Çekmeköy,Soğukpınar,90.0,3,0,4.0,5.0,0.8,0,1.0903701415045837
36118-17408,15950000,9500000.0,15846160.0,12673080.0,0.2585732907864544,Pahalı,0.51,ilce_ici,Çekmeköy,Güngören,118.0,3,1,1.0,6.0,0.16666666666666666,1,1.164967765888898
44881-916,8750000,10872500.0,8762605.0,9817552.5,-0.1087391689527507,Adil fiyat,0.54,ilce_ici,Çekmeköy,Merkez,195.0,5,1,4.0,5.0,0.8,0,1.0903143271702305
54389-2789,5480000,5550000.0,5191210.5,5370605.25,0.02036916602649208,Adil fiyat,0.51,ilce_ici,Çekmeköy,Ekşioğlu,90.0,3,11,4.0,5.0,0.8,0,1.1583012946851403
147910-75,4990000,4550000.0,4765554.0,4657777.0,0.07132651477303444,Adil fiyat,0.53,ilce_ici,Çekmeköy,Hamidiye,95.0,3,16,0.0,5.0,0.0,0,1.1189728052451473
156328-238,3100000,3950000.0,3190425.25,3570212.625,-0.131704375730283,Adil fiyat,0.48,ilce_ici,Çekmeköy,Cumhuriyet,50.0,2,5,0.0,5.0,0.0,0,1.218773807758472
129350-1212,4250000,6444500.0,4506697.5,5475598.75,-0.22382917484594722,Ucuz / Fırsat,0.46,ilce_ici,Çekmeköy,Cumhuriyet,120.0,4,0,0.0,3.0,0.0,0,1.286939723888088
44881-924,6900000,8500000.0,7424771.0,7962385.5,-0.13342552932158333,Adil fiyat,0.76,ilce_ici,Çekmeköy,Merkez,130.0,4,2,1.0,5.0,0.2,0,0.5733231517100985
159866-186,4650000,5175000.0,5424841.0,5299920.5,-0.12262834885919516,Adil fiyat,0.64,ilce_ici,Çekmeköy,Merkez,90.0,3,6,1.0,5.0,0.2,0,0.8551254937976045
106483-161,11500000,9549500.0,10899831.0,10224665.5,0.12473117091214378,Adil fiyat,0.22,ilce_ici,Çekmeköy,Cumhuriyet,145.0,4,16,7.0,9.0,0.7777777777777778,1,1.840072883848896
161682-73,13400000,12625000.0,13868588.0,13246794.0,0.011565515399424194,Adil fiyat,0.57,ilce_ici,Çekmeköy,Mehmet Akif,250.0,7,0,4.0,4.0,1.0,0,1.0120462135583177
106483-138,5750000,5717500.0,5650445.0,5683972.5,0.011616435512311151,Adil fiyat,0.4,ilce_ici,Çekmeköy,Kirazlıdere,90.0,3,6,7.0,7.0,1.0,0,1.4136746791159744
2062-790,5750000,5778500.0,5680605.0,5729552.5,0.003568777840852318,Adil fiyat,0.56,ilce_ici,Çekmeköy,Mimar Sinan,100.0,3,6,2.0,3.0,0.6666666666666666,0,1.0480558570550245
161682-67,5757000,5475000.0,5540997.0,5507998.5,0.04520725632005891,Adil fiyat,0.56,ilce_ici,Çekmeköy,Sultançiftliği,90.0,3,6,4.0,5.0,0.8,0,1.040451369972727
126306-34,8350000,10622500.0,8380087.5,9501293.75,-0.12117231403354937,Adil fiyat,0.39,ilce_ici,Çekmeköy,Çatalmeşe,200.0,6,2,5.0,5.0,1.0,0,1.4466573291488196
132291-1418,3500000,3945000.0,3508229.75,3726614.875,-0.060809845557223026,Adil fiyat,0.59,ilce_ici,Çekmeköy,Sultançiftliği,60.0,2,2,0.0,5.0,0.0,0,0.9736325031844449
156543-3,5550000,6812500.0,5856160.5,6334330.25,-0.12382212784058741,Adil fiyat,0.7,ilce_ici,Çekmeköy,Mehmet Akif,75.0,3,0,1.0,5.0,0.2,0,0.7003037601324661
139753-249,3950000,4050000.0,3717297.0,3883648.5,0.017084836591159062,Adil fiyat,0.41,ilce_ici,Çekmeköy,Aydınlar,65.0,2,11,0.0,5.0,0.0,0,1.3885636646637165
44881-987,5600000,7200000.0,5466700.0,6333350.0,-0.1157918005478933,Adil fiyat,0.32,ilce_ici,Çekmeköy,Mimar Sinan,90.0,3,16,0.0,5.0,0.0,1,1.6070653390562697
165040-19,2550000,3842999.5,2853286.0,3348142.75,-0.23838372781447267,Ucuz / Fırsat,0.46,ilce_ici,Çekmeköy,Aydınlar,65.0,2,6,0.0,4.0,0.0,0,1.2802582166628047
32083-6665,3200000,3800000.0,3335781.75,3567890.875,-0.10311158269379525,Adil fiyat,0.58,ilce_ici,Çekmeköy,Mehmet Akif,70.0,2,4,-1.0,3.0,-0.3333333333333333,0,0.9947345997074452
44352-1570,7500000,8525000.0,7947837.5,8236418.75,-0.08941006672347736,Adil fiyat,0.51,ilce_ici,Çekmeköy,Merkez,145.0,5,4,4.0,4.0,1.0,0,1.1640218743877877
3995-27154,5500000,8745000.0,5573979.0,7159489.5,-0.23178880281897193,Ucuz / Fırsat,0.19,ilce_ici,Çekmeköy,Nişantepe,55.0,2,0,4.0,5.0,0.8,1,1.9272239042346075
106483-131,5750000,5747500.0,5727528.5,5737514.25,0.0021761601724997895,Adil fiyat,0.5,ilce_ici,Çekmeköy,Kirazlıdere,90.0,3,6,5.0,5.0,1.0,0,1.1806180330008078
126306-7,5750000,5550000.0,5682490.5,5616245.25,0.023815688960520377,Adil fiyat,0.46,ilce_ici,Çekmeköy,Aydınlar,110.0,3,6,5.0,5.0,1.0,0,1.2770678468107244
161682-57,3450000,3375000.0,3370567.5,3372783.75,0.02289392256470638,Adil fiyat,0.55,ilce_ici,Çekmeköy,Sultançiftliği,65.0,2,10,-1.0,5.0,-0.2,0,1.064471111382567
139753-116,8500000,6500000.0,7939254.5,7219627.25,0.1773461019057459,Adil fiyat,0.54,ilce_ici,Çekmeköy,Alemdağ,130.0,3,1,2.0,5.0,0.4,0,1.0813952030229206
13567-7700,12750000,12500000.0,13451924.0,12975962.0,-0.017413891933407328,Adil fiyat,0.48,ilce_ici,Çekmeköy,Merkez,250.0,6,0,2.0,5.0,0.4,0,1.2231125326935266
0-45808965,5600000,5747500.0,5286247.5,5516873.75,0.01506763681151848,Adil fiyat,0.53,ilce_ici,Çekmeköy,Merkez,83.0,3,12,3.0,4.0,0.75,0,1.1200936796675203
165040-9,5150000,5825000.0,5183147.0,5504073.5,-0.06432935534018577,Adil fiyat,0.6,ilce_ici,Çekmeköy,Merkez,85.0,3,0,0.0,3.0,0.0,0,0.935931329440324
44881-1016,5700000,5725000.0,6308621.0,6016810.5,-0.052654226022242186,Adil fiyat,0.5,ilce_ici,Çekmeköy,Mehmet Akif,140.0,4,11,1.0,5.0,0.2,0,1.1924439790506012
49812-541,4990000,6250000.0,5183592.0,5716796.0,-0.12713345027529407,Adil fiyat,0.35,ilce_ici,Çekmeköy,Soğukpınar,130.0,4,16,3.0,3.0,1.0,0,1.536011054367472
3995-27130,19950000,8975000.0,19397208.0,14186104.0,0.4063057764133126,Pahalı,0.3,ilce_ici,Çekmeköy,Mehmet Akif,156.0,4,16,-1.0,7.0,-0.14285714285714285,1,1.6643061040630123
126306-3,5100000,5974500.0,5570779.5,5772639.75,-0.11652203829279317,Adil fiyat,0.59,ilce_ici,Çekmeköy,Merkez,88.0,3,2,4.0,5.0,0.8,0,0.9665237514986715
44881-978,3850000,4675000.0,3933740.25,4304370.125,-0.10556018925068625,Adil fiyat,0.69,ilce_ici,Çekmeköy,Mehmet Akif,90.0,3,11,0.0,5.0,0.0,0,0.7225575557810291
118740-2162,9600000,6675000.0,9099562.0,7887281.0,0.21714948408710175,Pahalı,0.56,ilce_ici,Çekmeköy,Ekşioğlu,120.0,4,0,2.0,5.0,0.4,0,1.0522099889143208
3995-27117,7400000,6675000.0,7120408.5,6897704.25,0.07282071422531634,Adil fiyat,0.15,ilce_ici,Çekmeköy,Alemdağ,80.0,3,6,-1.0,5.0,-0.2,1,2.0058700213984357
62469-433,28000000,10550000.0,26019184.0,18284592.0,0.5313439862371553,Pahalı,0.47,ilce_ici,Çekmeköy,Merkez,144.0,4,0,1.0,4.0,0.25,1,1.2521224316183899
58568-7386,7875000,4460000.0,7775359.0,6117679.5,0.28725278923160324,Pahalı,0.52,ilce_ici,Çekmeköy,Mehmet Akif,72.0,2,0,0.0,7.0,0.0,0,1.143670084660257
106483-177,6200000,5437500.0,6098149.5,5767824.75,0.07492863752491787,Adil fiyat,0.42,ilce_ici,Çekmeköy,Mehmet Akif,110.0,4,0,-1.0,3.0,-0.3333333333333333,0,1.3669265404404933
13567-7691,9950000,8500000.0,9569147.0,9034573.5,0.1013248162738396,Adil fiyat,0.75,ilce_ici,Çekmeköy,Merkez,140.0,4,0,2.0,5.0,0.4,0,0.5906091514514469
130074-53,6800000,6775000.0,6772979.0,6773989.5,0.0038397608971788336,Adil fiyat,0.63,ilce_ici,Çekmeköy,Mehmet Akif,60.0,3,0,1.0,6.0,0.16666666666666666,0,0.8849463105728134
22752-16611,5800000,6500000.0,5753489.0,6126744.5,-0.053330851319163056,Adil fiyat,0.38,ilce_ici,Çekmeköy,Mehmet Akif,160.0,4,5,0.0,2.0,0.0,0,1.4766229803795807
150746-174,7250000,6300000.0,6913694.5,6606847.25,0.09734639316808785,Adil fiyat,0.49,ilce_ici,Çekmeköy,Mehmet Akif,135.0,4,13,2.0,3.0,0.6666666666666666,0,1.1986740568359973
134099-29,4500000,3997500.0,4246906.5,4122203.25,0.0916492290864115,Adil fiyat,0.65,ilce_ici,Çekmeköy,Merkez,65.0,2,0,0.0,4.0,0.0,0,0.829091721759171
3995-27070,15750000,7935000.0,15041581.0,11488290.5,0.37096115388098866,Pahalı,0.25,ilce_ici,Çekmeköy,Sultançiftliği,121.0,3,16,-1.0,8.0,-0.125,1,1.7665025388281506
27431-11440,11200000,10205000.0,11120728.0,10662864.0,0.050374458494453274,Adil fiyat,0.0,ilce_ici,Çekmeköy,Alemdağ,170.0,6,8,6.0,7.0,0.8571428571428571,1,2.5753903368524993
156543-34,3150000,3997500.0,3501037.25,3749268.625,-0.15983614004184615,Adil fiyat,0.6,ilce_ici,Çekmeköy,Merkez,60.0,2,2,0.0,6.0,0.0,0,0.9385123453984041
150746-165,6965000,5800000.0,7001751.5,6400875.75,0.08813235438916307,Adil fiyat,0.34,ilce_ici,Çekmeköy,Cumhuriyet,90.0,3,0,6.0,8.0,0.75,0,1.554682041851224
148810-30,6650000,7885000.0,6839987.0,7362493.5,-0.09677339613270966,Adil fiyat,0.22,ilce_ici,Çekmeköy,Hamidiye,100.0,3,21,2.0,5.0,0.4,1,1.8556014183814338
3995-27066,24450000,10345000.0,23644868.0,16994934.0,0.4386640159944134,Pahalı,0.28,ilce_ici,Çekmeköy,Güngören,177.0,4,0,5.0,6.0,0.8333333333333334,1,1.6952880165325932
150746-161,5685000,5649500.0,5856356.0,5752928.0,-0.011807552606255458,Adil fiyat,0.6,ilce_ici,Çekmeköy,Cumhuriyet,98.0,3,6,2.0,4.0,0.5,0,0.9550293232453828
150017-119,9500000,8375000.0,9001048.0,8688024.0,0.09345922617156674,Adil fiyat,0.79,ilce_ici,Çekmeköy,Merkez,135.0,4,0,1.0,5.0,0.2,0,0.5056405352433503
160547-1,7450000,11125000.0,7725430.5,9425215.25,-0.20956712367921784,Ucuz / Fırsat,0.34,ilce_ici,Çekmeköy,Çatalmeşe,200.0,6,1,3.0,5.0,0.6,0,1.565984685867798
77499-945,3500000,4350000.0,3765339.5,4057669.75,-0.13743596309187064,Adil fiyat,0.66,ilce_ici,Çekmeköy,Merkez,75.0,2,0,0.0,4.0,0.0,0,0.7950210517652547
3995-27036,6850000,8425000.0,6993750.0,7709375.0,-0.1114714227807053,Adil fiyat,0.28,ilce_ici,Çekmeköy,Alemdağ,99.0,3,6,3.0,5.0,0.6,1,1.7004914063574694
153267-304,8500000,12100000.0,8875658.0,10487829.0,-0.18953674778641033,Adil fiyat,0.55,ilce_ici,Çekmeköy,Merkez,220.0,6,5,4.0,4.0,1.0,0,1.057817902572099
67619-2448,4600000,4600000.0,4928791.0,4764395.5,-0.03450500698357221,Adil fiyat,0.37,ilce_ici,Çekmeköy,Hamidiye,120.0,4,18,0.0,4.0,0.0,0,1.4986624355344285
150017-118,7500000,8850000.0,7761009.0,8305504.5,-0.0969844155764409,Adil fiyat,0.14,ilce_ici,Çekmeköy,Cumhuriyet,220.0,7,11,4.0,4.0,1.0,0,2.040784284338189
150746-130,7250000,5750000.0,6674342.0,6212171.0,0.1670638171421875,Adil fiyat,0.54,ilce_ici,Çekmeköy,Cumhuriyet,85.0,3,1,2.0,7.0,0.2857142857142857,0,1.0933182092243001
44881-934,9900000,12875000.0,9647989.0,11261494.5,-0.12089820760468338,Adil fiyat,0.51,ilce_ici,Çekmeköy,Merkez,280.0,7,2,4.0,5.0,0.8,0,1.147773759877875
165040-1,6290000,5825000.0,5843262.5,5834131.25,0.07813824037640565,Adil fiyat,0.64,ilce_ici,Çekmeköy,Mehmet Akif,92.0,3,4,1.0,3.0,0.3333333333333333,0,0.8400910512387545
150017-114,5250000,6650000.0,6154171.5,6402085.75,-0.1799547514651768,Adil fiyat,0.58,ilce_ici,Çekmeköy,Sultançiftliği,100.0,3,0,2.0,7.0,0.2857142857142857,0,0.9988172532189052
44881-984,5100000,4675000.0,4963569.5,4819284.75,0.058248322015004406,Adil fiyat,0.69,ilce_ici,Çekmeköy,Mimar Sinan,100.0,3,11,0.0,5.0,0.0,0,0.7321567291342228
106483-196,4150000,3842999.5,3943777.0,3893388.25,0.06590962255048671,Adil fiyat,0.47,ilce_ici,Çekmeköy,Cumhuriyet,70.0,2,11,0.0,5.0,0.0,0,1.2426678315217006
3995-27153,3900000,6550000.0,3864540.5,5207270.25,-0.2510471297317438,Ucuz / Fırsat,0.31,ilce_ici,Çekmeköy,Merkez,55.0,3,11,0.0,4.0,0.0,1,1.6228768664150461
44881-920,7800000,6678500.0,7103079.5,6890789.75,0.1319457250890582,Adil fiyat,0.37,ilce_ici,Çekmeköy,Çamlık,150.0,4,11,3.0,4.0,0.75,0,1.4857434451845275
106483-132,10000000,8000000.0,9448467.0,8724233.5,0.1462325028324838,Adil fiyat,0.29,ilce_ici,Çekmeköy,Alemdağ,120.0,5,0,4.0,4.0,1.0,0,1.6875815348456604
49812-521,5750000,5950000.0,5605745.5,5777872.75,-0.00482405051236201,Adil fiyat,0.58,ilce_ici,Çekmeköy,Çatalmeşe,90.0,3,6,3.0,5.0,0.6,0,0.9985651935692431
131185-771,5850000,7370000.0,6128542.0,6749271.0,-0.13323972322344146,Adil fiyat,0.35,ilce_ici,Çekmeköy,Mimar Sinan,130.0,5,11,2.0,2.0,1.0,0,1.5487808794399194
160547-20,3500000,4075000.0,3493219.75,3784109.875,-0.07507971078667476,Adil fiyat,0.47,ilce_ici,Çekmeköy,Cumhuriyet,50.0,2,0,0.0,5.0,0.0,0,1.252183319521845
44881-957,6750000,4850000.0,5348331.0,5099165.5,0.32374601295055044,Pahalı,0.64,ilce_ici,Çekmeköy,Merkez,110.0,3,5,0.0,5.0,0.0,0,0.8548553391908825
118740-2157,7850000,6150000.0,7365045.0,6757522.5,0.16166834812610686,Adil fiyat,0.47,ilce_ici,Çekmeköy,Ekşioğlu,120.0,4,0,0.0,6.0,0.0,0,1.2495562851818711
165040-25,3945000,4350000.0,4026304.25,4188152.125,-0.05805713778842262,Adil fiyat,0.66,ilce_ici,Çekmeköy,Merkez,76.0,2,0,0.0,4.0,0.0,0,0.7949370859320799
106483-182,5700000,5490000.0,5823141.5,5656570.75,0.007677664068817667,Adil fiyat,0.63,ilce_ici,Çekmeköy,Cumhuriyet,95.0,3,6,1.0,5.0,0.2,0,0.8709165911154683
165040-4,3945000,4350000.0,3963515.5,4156757.75,-0.05094300960887124,Adil fiyat,0.66,ilce_ici,Çekmeköy,Merkez,80.0,2,0,0.0,4.0,0.0,0,0.8048213732410332
54389-2777,4750000,6400000.0,4712459.5,5556229.75,-0.14510374593491207,Adil fiyat,0.36,ilce_ici,Çekmeköy,Alemdağ,129.0,5,6,0.0,5.0,0.0,0,1.5243713375199612
136181-1226,5475000,5642500.0,5338602.5,5490551.25,-0.0028323658758307737,Adil fiyat,0.51,ilce_ici,Çekmeköy,Hamidiye,98.0,3,11,2.0,3.0,0.6666666666666666,0,1.166370432708301
106483-148,7500000,6628450.0,7792254.5,7210352.25,0.04017109566318344,Adil fiyat,0.54,ilce_ici,Çekmeköy,Çatalmeşe,130.0,4,0,1.0,5.0,0.2,0,1.092787090382338
156543-8,7900000,10500000.0,8633848.0,9566924.0,-0.1742382400027428,Adil fiyat,0.46,ilce_ici,Çekmeköy,Sultançiftliği,160.0,6,0,6.0,6.0,1.0,0,1.2778021562518513
49812-542,4150000,4350000.0,4265932.0,4307966.0,-0.03666834882169451,Adil fiyat,0.63,ilce_ici,Çekmeköy,Sultançiftliği,85.0,3,6,0.0,7.0,0.0,0,0.8642235329925008
13567-7701,4750000,4750000.0,4666312.0,4708156.0,0.008887555977329552,Adil fiyat,0.55,ilce_ici,Çekmeköy,Merkez,120.0,2,0,0.0,5.0,0.0,0,1.066200368770399
6181-23829,5050000,4250000.0,4861159.0,4555579.5,0.10853075882003596,Adil fiyat,0.46,ilce_ici,Çekmeköy,Mehmet Akif,75.0,2,16,1.0,5.0,0.2,0,1.2683007150168017
54389-2775,6900000,5897500.0,6753861.0,6325680.5,0.09079173379053843,Adil fiyat,0.46,ilce_ici,Çekmeköy,Mimar Sinan,158.0,4,6,-1.0,5.0,-0.2,0,1.2671100618146298
13567-7698,14500000,12500000.0,14204568.0,13352284.0,0.08595652998393384,Adil fiyat,0.48,ilce_ici,Çekmeköy,Merkez,250.0,6,0,2.0,5.0,0.4,0,1.2231125326935266
44881-936,6500000,8092500.0,6218395.0,7155447.5,-0.09160118916392021,Adil fiyat,0.65,ilce_ici,Çekmeköy,Merkez,140.0,4,3,0.0,5.0,0.0,0,0.8254678151562406
165040-7,5100000,4375000.0,5049688.5,4712344.25,0.08226388596291538,Adil fiyat,0.38,ilce_ici,Çekmeköy,Çamlık,105.0,3,0,-1.0,3.0,-0.3333333333333333,0,1.4700248817199228
3995-27204,11650000,8700000.0,11133716.0,9916858.0,0.17476724986885966,Adil fiyat,0.42,ilce_ici,Çekmeköy,Nişantepe,127.0,4,11,3.0,9.0,0.3333333333333333,1,1.366445112208433
13567-7696,8500000,8850000.0,9064311.0,8957155.5,-0.051038022059570136,Adil fiyat,0.26,ilce_ici,Çekmeköy,Merkez,225.0,4,0,0.0,5.0,0.0,0,1.7570680577918338
49812-496,6925000,7350000.0,7052718.0,7201359.0,-0.03837595098369627,Adil fiyat,0.57,ilce_ici,Çekmeköy,Çatalmeşe,120.0,4,3,3.0,4.0,0.75,0,1.0221402334958414
0-45809022,5150000,7850000.0,6007008.0,6928504.0,-0.25669379710252027,Ucuz / Fırsat,0.23,ilce_ici,Çekmeköy,Taşdelen,130.0,4,12,4.0,11.0,0.36363636363636365,1,1.815158879119836
